id,premise,hypothesis,label,label_text,source_family_id,profile,difficulty,domain
controlplane-nli-v1-train-b006-000090,"Aircraft tail N445 has accumulated 3,200 flight hours. A mandatory engine inspection is required every 1,500 flight hours. The last inspection was completed when the aircraft had logged exactly 1,450 flight hours.",Aircraft N445 is currently compliant with the engine inspection requirement.,0,contradiction,controlplane-nli-v1-train-b006-f023,regulated_decision_support,medium,aviation
controlplane-nli-v1-train-b003-000075,Vendor Kestrel Supply's warehouse in Dallas reported zero backorders for item SKU-8842 as of 1 June. A separate Kestrel Supply facility in Reno reported the same SKU with 40 units on backorder as of the same date. Orders routed through the central procurement system default to whichever facility has the shorter transit time to the requesting site.,An order from a customer in Phoenix would be routed to the Dallas facility.,2,neutral,controlplane-nli-v1-train-b003-f019,regulated_decision_support,hard,two_vendor_locations
controlplane-nli-v1-train-b006-000088,"Fund XYZ has total assets of $400 million. Regulatory guidelines mandate that at least 8% of total assets be held in highly liquid cash equivalents. Currently, the fund holds $25 million in cash and $5 million in Treasury bills, which both qualify as liquid.",The required minimum amount of highly liquid cash equivalents for Fund XYZ is $32 million.,1,entailment,controlplane-nli-v1-train-b006-f022,regulated_decision_support,medium,finance
controlplane-nli-v1-train-b002-000030,"SecureArchive at TerraNote is offered only when a workspace has Pro storage, is in region R2 or R3, and runs desktop client 8.4 or newer. TN-318 uses Pro storage, sits in R3, and runs desktop client 8.6. The eligibility engine lists the add-on as available.",TN-318 cannot use SecureArchive because its region is R3.,0,contradiction,controlplane-nli-v1-train-b002-f008,customer_support,hard,service eligibility
controlplane-nli-v1-train-b001-000028,The T-Plus benefit guide says a traveler may claim an eligible checked-bag fee when the operating carrier charged it and a receipt is submitted. HarborLeaf caps the reimbursement at $75 for each covered trip. The document treats seat selection as a separate category.,A receipt is required to claim the T-Plus checked-bag benefit.,1,entailment,controlplane-nli-v1-train-b001-f007,customer_support,medium,benefit inquiries
controlplane-nli-v1-train-b003-000067,"The support contract for client Halden Corp guarantees a response time of under 4 hours for priority-1 tickets. Ticket PR-8820, classified priority-1, was submitted at 13:00 and received its first agent response at 15:40. The ticket was fully resolved at 19:15 the same day.",The agent who responded to the ticket was a senior support specialist.,2,neutral,controlplane-nli-v1-train-b003-f017,customer_support,easy,sla_response
controlplane-nli-v1-train-b002-000035,Seabrook Events approved a $77.40 refund for T-411 after session SE-22 was cancelled. The amount consists of $72.00 admission and $5.40 venue tax; a $3.00 donation is excluded as non-refundable. The case file does not state the payment processor's settlement date.,The payment processor settled the T-411 refund on September 4.,2,neutral,controlplane-nli-v1-train-b002-f009,customer_support,easy,refunds
controlplane-nli-v1-train-b005-000029,"Family account FA-118 lists Adrian Bell as primary owner and his son, Adrian K. Bell, as an authorized user. A support note says that the elder Bell asked to remove the latter's tablet from the account. The phrase the latter refers to Adrian K. Bell, who was the second Bell named. The tablet removal was completed without changing the account owner.","Adrian Bell, the primary owner, requested removal of Adrian K. Bell's tablet.",1,entailment,controlplane-nli-v1-train-b005-f008,customer_support,hard,shared account servicing
controlplane-nli-v1-train-b005-000054,"CM-12 is published as a whole by the Governance Office, but its Appendix B carries a separate authorship credit for Security Architecture. Governance incorporated the appendix into the final manual; it did not rewrite the appendix or assume authorship of that section.",The Governance Office authored Appendix B because it published the complete manual.,0,contradiction,controlplane-nli-v1-train-b005-f014,internal_assistant,medium,compliance documentation
controlplane-nli-v1-train-b006-000022,"Guest reservation 11-A was originally booked for 4 nights at $150 per night. On the second day, the guest extended the stay by 2 nights at a discounted rate of $100 per night. The guest also accumulated $45 in room service charges.",The initial 4-night stay cost $500 before the extension.,0,contradiction,controlplane-nli-v1-train-b006-f006,customer_support,medium,hospitality
controlplane-nli-v1-train-b004-000050,"The corporate employee handbook states that all hourly workers are entitled to a 30-minute unpaid lunch break. However, Section 4 of the local union collective bargaining agreement (CBA) mandates a 45-minute paid lunch break for facility workers. Where policies conflict, the CBA strictly supersedes the corporate handbook. Employee James is an hourly facility worker covered by the CBA.",James is only permitted to take a 30-minute unpaid lunch break.,0,contradiction,controlplane-nli-v1-train-b004-f013,internal_assistant,medium,Labor Relations
controlplane-nli-v1-train-b006-000086,"Fund XYZ has total assets of $400 million. Regulatory guidelines mandate that at least 8% of total assets be held in highly liquid cash equivalents. Currently, the fund holds $25 million in cash and $5 million in Treasury bills, which both qualify as liquid.",The fund meets the regulatory liquidity requirement with its $30 million in cash equivalents.,0,contradiction,controlplane-nli-v1-train-b006-f022,regulated_decision_support,medium,finance
controlplane-nli-v1-train-b005-000047,"Project Prism is the current name of former Project Lantern, and Eira Moss remains its sponsor. Nikhil Sen took over delivery ownership from Tomas Reed on July 1. The governance record does not state why the name changed or whether customers were consulted about the new name.",The project was renamed because customers requested the Prism name.,2,neutral,controlplane-nli-v1-train-b005-f012,internal_assistant,medium,project governance
controlplane-nli-v1-train-b003-000090,"Store location ST-201 in Millfield reported a POS terminal outage lasting from 09:00 to 09:40 on 12 August, affecting card payments only. A separate outage at store ST-204 in Millfield South, on the same day, affected both card and cash-drawer systems from 09:15 to 10:30. Regional IT confirmed the two outages had unrelated causes.",The two outages at ST-201 and ST-204 shared the same root cause.,0,contradiction,controlplane-nli-v1-train-b003-f023,customer_support,hard,two_similar_tickets_locations
controlplane-nli-v1-train-b006-000031,"Claim C-98 includes three damaged items: a laptop valued at $1,200, a phone valued at $800, and a watch valued at $400. The policy includes a flat $250 deductible applied to the total approved claim. The watch was denied coverage because it was outside the insured location.",The customer's laptop was damaged due to a water spill.,2,neutral,controlplane-nli-v1-train-b006-f008,customer_support,hard,insurance
